tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	8609	0	live	KLF7	UKLF	KLF transcription factor 7	Krueppel-like factor 7|Kruppel like factor 7|Kruppel-like factor 7 (ubiquitous)|ubiquitous Kruppel-like factor|ubiquitous Kruppel-like transcription factor	2q33.3	2	NC_000002.12	207074137	207173851	minus	13	604865	
9606	Homo sapiens	29785	0	live	CYP2S1	CYPIIS1	cytochrome P450 family 2 subfamily S member 1	cytochrome P450 2S1|cytochrome P450, family 2, subfamily S, polypeptide 1|cytochrome P540, subfamily IIS, polypeptide 1|hydroperoxy icosatetraenoate dehydratase|thromboxane-A synthase	19q13.2	19	NC_000019.10	41193219	41207539	plus	9	611529	
10116	Rattus norvegicus	29349	0	live	Fgf8	Fgf6c	fibroblast growth factor 8	fibroblast growth factor 8|fibroblast growth factor 6c|fibroblast growth factor 8 (androgen-induced)	1q54	1	NC_051336.1	244584477	244590359	minus	6		
10116	Rattus norvegicus	116636	0	live	Eif4ebp1	PHAS-I	eukaryotic translation initiation factor 4E binding protein 1	eukaryotic translation initiation factor 4E-binding protein 1|4E-BP1|eIF4E-binding protein 1|phosphorylated heat- and acid-stable protein regulated by insulin 1	16q12.3	16	NC_051351.1	64792595	64805984	minus	3		
9606	Homo sapiens	1362	0	live	CPD	GP180	carboxypeptidase D	carboxypeptidase D|metallocarboxypeptidase D	17q11.2	17	NC_000017.11	30378927	30469989	plus	22	603102	
10090	Mus musculus	20860	0	live	Sult1e1	EST, ST1E1, Ste	sulfotransferase family 1E, member 1	sulfotransferase 1E1|sulfotransferase, estrogen preferring	5 43.56 cM	5	NC_000071.7	87723827	87739470	minus	8		
10116	Rattus norvegicus	78976	0	live	Kiss1r	Gpr54	KISS1 receptor	kiSS-1 receptor|G protein-coupled receptor 54|G-protein coupled receptor OT7T175|kiSS-|kiSS-1R|kisspeptins receptor|metastin receptor|orphan G protein-coupled receptor GPR54|rOT7T175	7q11	7	NC_051342.1	9785135	9790283	minus	6		
10090	Mus musculus	239436	0	live	Slc30a8	C820002P14Rik, ZnT-8, ZnT8	solute carrier family 30 (zinc transporter), member 8	proton-coupled zinc antiporter SLC30A8|zinc transporter 8	15 C	15	NC_000081.7	52158949	52199194	plus	8		
10116	Rattus norvegicus	65262	0	live	Atp5f1a	Atp5a1	ATP synthase F1 subunit alpha	ATP synthase subunit alpha, mitochondrial|ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle|mitochondrial H+-ATP synthase alpha subunit	18q12.3	18	NC_051353.1	71292406	71300342	plus	12		
10090	Mus musculus	54195	0	live	Gucy1b1	GC-S-beta-1, GCbeta1, Gucy1b3	guanylate cyclase 1, soluble, beta 1	guanylate cyclase soluble subunit beta-1|GCS-beta-1|GCS-beta-3|NO-sensitive guanylyl cyclase beta 1 subunit|beta 1 sGC|guanylate cyclase 1, soluble, beta 3|guanylate cyclase soluble subunit beta-3|soluble guanylate cyclase beta-1 subunit|soluble guanylate cyclase small subunit	3 E3	3	NC_000069.7	81939311	81982018	minus	14		
9606	Homo sapiens	51478	0	live	HSD17B7	PRAP, SDR37C1	hydroxysteroid 17-beta dehydrogenase 7	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7|17 beta-hydroxysteroid dehydrogenase type VII|17-beta-HSD 7|17-beta-hydroxysteroid dehydrogenase 7|17beta hydroxysteroid dehydrogenase|3-keto-steroid reductase|dihydrotestosterone oxidoreductase|estradiol 17-beta-dehydrogenase 7|short chain dehydrogenase/reductase family 37C member 1	1q23.3	1	NC_000001.11	162790702	162812823	plus	10	606756	
10090	Mus musculus	67184	0	live	Ndufa13	2700054G14Rik, CDA016, CGI-39, CI-B16.6, GRIM-19, Grim19	NADH:ubiquinone oxidoreductase subunit A13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13|NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13|NADH-ubiquinone oxidoreductase B16.6 subunit|cell death regulatory protein GRIM-19|complex I-B16.6|gene associated with retinoic and IFN-induced mortality 19 protein|gene associated with retinoic and interferon-induced mortality 19 protein|gene associated with retinoic-interferon-induced mortality 19 protein|genes associated with retinoid-IFN-induced mortality 19	8 B3.3	8	NC_000074.7	70346813	70355208	minus	5		
10116	Rattus norvegicus	25447	0	live	Fshb	FSH-B, FSH-beta	follicle stimulating hormone subunit beta	follitropin subunit beta|follicle - stimulating hormone subunit beta|follicle stimulating hormone beta subunit|follicle stimulating hormone, beta polypeptide|follitropin beta chain	3q33	3	NC_051338.1	93548560	93552370	minus	3		
559292	Saccharomyces cerevisiae S288C	856438	0	live	NCP1	YHR042W, CPR1	NADPH--hemoprotein reductase	NADPH--hemoprotein reductase		VIII	NC_001140.6	190543	192618	plus	1		
10116	Rattus norvegicus	54263	0	live	Kcnn3	KCa2.3, SK3	potassium calcium-activated channel subfamily N member 3	small conductance calcium-activated potassium channel protein 3|SKCa 3|SKCa3|potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3|potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3|small-conductance Ca2+-activated K+ channel 3	2q34	2	NC_051337.1	174929846	175088910	plus	14		
10090	Mus musculus	56086	0	live	Set	2610030F17Rik, 5730420M11Rik, I-2PP2A, StF-IT-1, TAF-I	SET nuclear oncogene	protein SET|SET translocation|phosphatase 2A inhibitor I2PP2A|template-activating factor I	2 B	2	NC_000068.8	29952074	29962589	plus	9		
10116	Rattus norvegicus	50549	0	live	Cyp4a1	CYPIVA100, Cyp4a22, Cyp4a1	cytochrome P450, family 4, subfamily a, polypeptide 1	cytochrome P450 4A10|cytochrome P450, 4A1|cytochrome P450, 4a10|cytochrome P450, IVA1|cytochrome P450, family 4, subfamily A, polypeptide 22|cytochrome P450, family 4, subfamily a, polypeptide 10|cytochrome P450-LA-omega 1|cytochrome P452|lauric acid omega-hydroxylase|long-chain fatty acid omega-monooxygenase	5q35	5	NC_051340.1	129123323	129137464	plus	13		
10116	Rattus norvegicus	25378	0	live	Amh	MIS	anti-Mullerian hormone	muellerian-inhibiting factor|Anti - Mullerian hormone (Mulerian inhibiting substance)|anti-Muellerian hormone|muellerian-inhibiting substance	7q11	7	NC_051342.1	8906776	8909184	minus	5		
10090	Mus musculus	13848	0	live	Ephb6	Cekl, Mep	Eph receptor B6	ephrin type-B receptor 6|chicken eph/elk receptor-like protein|ephrin type A receptor|tyrosine-protein kinase-defective receptor EPH-6	6 B2.1	6	NC_000072.7	41581940	41597445	plus	18		
10116	Rattus norvegicus	65131	0	live	Cldn5		claudin 5	claudin-5	11q23	11	NC_051346.1	82212822	82214248	minus	1		
10090	Mus musculus	224727	0	live	Bag6	2410045D21Rik, BAG-6, Bat3, D17H6S52E, G3, Scythe	BCL2-associated athanogene 6	large proline-rich protein BAG6|BAG family molecular chaperone regulator 6|HLA-B-associated transcript 3|large proline-rich protein BAT3|protein Scythe	17 18.59 cM	17	NC_000083.7	35354132	35366297	plus	28		
10090	Mus musculus	195434	0	live	Utp14b	4932411L21Rik, jsd	UTP14B small subunit processome component	U3 small nucleolar RNA-associated protein 14 homolog B|UTP14, U3 small nucleolar ribonucleoprotein, homolog B|juvenile spermatogonial depletion protein	1 40.84 cM	1	NC_000067.7	78635600	78645305	plus	5		
10116	Rattus norvegicus	29492	0	live	Notch2		notch receptor 2	neurogenic locus notch homolog protein 2|notch 2|notch gene homolog 2	2q34	2	NC_051337.1	185610594	185744088	plus	34		
10116	Rattus norvegicus	83567	0	live	Mchr1	Gpr24, Mch-1r, Slc1	melanin-concentrating hormone receptor 1	melanin-concentrating hormone receptor 1|G-protein coupled receptor 24|MCH receptor 1|MCH-R1|MCH1R|MCHR|MCHR-1|SLC-1|somatostatin receptor-like protein	7q34	7	NC_051342.1	112761554	112764746	plus	3		
10116	Rattus norvegicus	140942	0	live	Ddit4	Rtp801	DNA-damage-inducible transcript 4	DNA damage-inducible transcript 4 protein|HIF-1 responsive RTP801|HIF-1 responsive protein RTP801|REDD-1|protein regulated in development and DNA damage response 1	20q11	20	NC_051355.1	27891989	27894088	minus	3		
10116	Rattus norvegicus	29338	0	live	Prdx2	Tdpx1	peroxiredoxin 2	peroxiredoxin-2|TSA|thiol-specific antioxidant protein|thioredoxin peroxidase 1|thioredoxin-dependent peroxide reductase 1|thioredoxin-dependent peroxiredoxin 2	19q11	19	NC_051354.1	23180927	23186217	minus	6		
10090	Mus musculus	16432	0	live	Itm2b	Bri, Bri2, Bricd2b, D14Sel6, E25BMM, imBRI2	integral membrane protein 2B	integral membrane protein 2B|immature BRI2|integral membrane protein 2B (E25B protein)|transmembrane protein BRI	14 38.88 cM	14	NC_000080.7	73599666	73622729	minus	6		
10090	Mus musculus	723817	0	live	Mir133b	Mirn133b, mir-133b	microRNA 133b	mir 133b|mmu-mir-133b	1 A4	1	NC_000067.7	20752993	20753111	plus	1		
10116	Rattus norvegicus	58850	0	live	Nr0b1	Ahch, DAX-1	nuclear receptor subfamily 0, group B, member 1	nuclear receptor subfamily 0 group B member 1|adrenal hypoplasia, congenital homolog|nuclear receptor DAX-1	Xq21	X	NC_051356.1	50756886	50761014	plus	2		
10090	Mus musculus	18242	0	live	Oat	rhg	ornithine aminotransferase	ornithine aminotransferase, mitochondrial|ornithine--oxo-acid aminotransferase	7 76.3 cM	7	NC_000073.7	132159204	132178127	minus	10		
10116	Rattus norvegicus	100314276	0	live	Mir140	rno-mir-140	microRNA 140	microRNA mir-140	19q12	19	NC_051354.1	35465577	35465675	plus	1		
10090	Mus musculus	22668	0	live	Sf1	BBP, MZFM, WBP4, Zfp162	splicing factor 1	splicing factor 1|mammalian branch point-binding protein|transcription factor ZFM1|zinc finger gene in MEN1 locus|zinc finger protein 162	19 A	19	NC_000085.7	6413952	6428060	plus	13		
10116	Rattus norvegicus	25544	0	live	Sele		selectin E	E-selectin|CD62 antigen-like family member E|ELAM-1|LECAM2|endothelial leukocyte adhesion molecule 1|leukocyte-endothelial cell adhesion molecule 2|selectin, endothelial cell	13q23	13	NC_051348.1	76402841	76412741	plus	14		
9606	Homo sapiens	225	0	live	ABCD2	ABC39, ALDL1, ALDR, ALDRP, hALDR	ATP binding cassette subfamily D member 2	ATP-binding cassette sub-family D member 2|ATP-binding cassette, sub-family D (ALD), member 2|adrenoleukodystrophy-like 1|adrenoleukodystrophy-related protein	12q12	12	NC_000012.12	39531025	39619803	minus	14	601081	
10116	Rattus norvegicus	81814	0	live	Tmsb4x		thymosin beta 4, X-linked	thymosin beta-4|t beta 4|thymosin, beta 4, X chromosome	Xq13	X	NC_051356.1	27144677	27146667	plus	3		
10090	Mus musculus	50527	0	live	Ero1a	ERO1-L, Ero1l	endoplasmic reticulum oxidoreductase 1 alpha	ERO1-like protein alpha|ERO1-L-alpha|ERO1-like|endoplasmic oxidoreductin-1-like protein|endoplasmic reticulum oxidation 1|endoplasmic reticulum oxidoreductase alpha|endoplasmic reticulum oxidoreductin-1-like protein|oxidoreductin-1-L-alpha	14 C1	14	NC_000080.7	45520544	45556029	minus	16		
10116	Rattus norvegicus	29415	0	live	S1pr2	Edg5, GPCR18, Gpcr13, H218, snGPCR18	sphingosine-1-phosphate receptor 2	sphingosine 1-phosphate receptor 2|AGR16|G-protein coupled receptor 13|G-protein coupled receptor H218|S1P receptor 2|S1P receptor Edg-5|S1P2|endothelial differentiation G-protein coupled receptor 5|endothelial differentiation, sphingolipid G-protein-coupled receptor, 5|sphingosine 1-phosphate receptor Edg-5	8q13	8	NC_051343.1	19503276	19514169	minus	2		
9606	Homo sapiens	2940	0	live	GSTA3	GSTA3-3, GTA3	glutathione S-transferase alpha 3	glutathione S-transferase A3|GST class-alpha member 3|S-(hydroxyalkyl)glutathione lyase A3|glutathione S-alkyltransferase A3|glutathione S-aralkyltransferase A3|glutathione S-aryltransferase A3|glutathione S-transferase A3-3	6p12.2	6	NC_000006.12	52896646	52909698	minus	9	605449	
10090	Mus musculus	14121	0	live	Fbp1	Fbp-2, Fbp2, Fbp3	fructose bisphosphatase 1	fructose-1,6-bisphosphatase 1|D-fructose-1,6-bisphosphate 1-phosphohydrolase 1|D-fructose-1,6-bisphosphate 1-phosphohydrolase 3|FBPase liver|fructose-1,6-bisphosphatase isozyme 3|liver FBPase	13 B3	13	NC_000079.7	63012567	63036112	minus	7		
9606	Homo sapiens	27115	0	live	PDE7B	bA472E5.1	phosphodiesterase 7B	cAMP-specific 3',5'-cyclic phosphodiesterase 7B|high-affinity cAMP-specific 3',5'-cyclic phosphodiesterase|rolipram-insensitive phosphodiesterase type 7	6q23.3	6	NC_000006.12	135851701	136195574	plus	13	604645	
10090	Mus musculus	18245	0	live	Oaz1	AZ-1, AZ1, Antizyme, ODC-Az, Oaz	ornithine decarboxylase antizyme 1	ornithine decarboxylase antizyme 1|antizyme 1	10 39.72 cM	10	NC_000076.7	80662490	80665124	plus	5		
9823	Sus scrofa	396836	0	live	LEPR		leptin receptor	leptin receptor|LEP-R|OB receptor|OB-R		6	NC_010448.4	146802297	146896152	minus	22		
9606	Homo sapiens	165140	0	live	OXER1	GPCR, GPR170, TG1019	oxoeicosanoid receptor 1	oxoeicosanoid receptor 1|5-oxo-ETE G-protein coupled receptor|5-oxo-ETE acid G-protein-coupled receptor 1|G-protein coupled receptor 170|G-protein coupled receptor R527|G-protein coupled receptor TG1019|OXE receptor|oxoeicosanoid (OXE) receptor 1	2p21	2	NC_000002.12	42762499	42764135	minus	1	620064	
10116	Rattus norvegicus	60349	0	live	Nr5a2	Ftf, Lrh-1	nuclear receptor subfamily 5, group A, member 2	nuclear receptor subfamily 5 group A member 2|FTZ-F1 beta|FTZ-F1 beta2 protein|fetoprotein transcription factor|liver receptor homolog 1	13q13	13	NC_051348.1	48313634	48433494	minus	10		
9823	Sus scrofa	397671	0	live	PPARG	NR1C3	peroxisome proliferator activated receptor gamma	peroxisome proliferator-activated receptor gamma|PPAR-gamma|nuclear receptor subfamily 1 group C member 3|peroxisome proliferator activatived receptor gamma|peroxisome proliferator-activated receptor gamma 1|peroxisome proliferator-activated receptor gamma 2		13	NC_010455.5	68301566	68433951	plus	13		
10090	Mus musculus	18814	0	live	Prl7d1	Ghd19, PLF-RP, PRP, Plfr	prolactin family 7, subfamily d, member 1	prolactin-7D1|growth hormone d19|proliferin-related protein	13 A3.1	13	NC_000079.7	27892981	27900720	minus	6		
7955	Danio rerio	100216472	0	live	kiss2	kiss-2	kisspeptin 2	kisspeptin 2		4	NC_007115.7	16827564	16828204	plus	2		
10116	Rattus norvegicus	100314195	0	live	Mir181a-1	rno-mir-181a-1	microRNA 181a-1	microRNA mir-181a-1	13q13	13	NC_051348.1	49485527	49485626	plus	1		
10116	Rattus norvegicus	24867	0	live	Smr3b	Arp, P2-VA1, RATSMR1A, Smr1, Smr1g, Vcsa1	submaxillary gland androgen regulated protein 3B	SMR1 protein|VCS-alpha 1|Variable coding sequence A1 (androgen regulated protein (SMR1) gene)|androgen regulated protein|sialorphin	14p22	14	NC_051349.1	19783815	19788557	minus	2		
10090	Mus musculus	57814	0	live	Kcne4	MiRP3	potassium voltage-gated channel, Isk-related subfamily, gene 4	potassium voltage-gated channel subfamily E member 4|minK-related peptide 3|minimum potassium ion channel-related peptide 3|potassium channel subunit beta MiRP3	1 C4	1	NC_000067.7	78794628	78797749	plus	2		
10116	Rattus norvegicus	25730	0	live	Ntf4	NT4P, Ntf5	neurotrophin 4	neurotrophin-4|NT-4|NT-5|Neurotrophin 5 (neurotrophin 4/5)|neurotrophin-5|neutrophic factor 4	1q22	1	NC_051336.1	95893560	95896391	plus	4		
10090	Mus musculus	19376	0	live	Rab34	Narr, Rah, Rah1	RAB34, member RAS oncogene family	ras-related protein Rab-34|RAB34, member of RAS oncogene family|rab-39|ras-related homolog|ras-related protein Rab-39|ras-related protein Rah	11 46.74 cM	11	NC_000077.7	78079253	78083019	plus	11		
10116	Rattus norvegicus	65051	0	live	Serpina5	Pci	serpin family A member 5	plasma serine protease inhibitor|protein C inhibitor|serine (or cysteine) peptidase inhibitor, clade A, member 5|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5|serpin peptidase inhibitor, clade A, member 5	6q32	6	NC_051341.1	123009224	123028412	plus	8		
10090	Mus musculus	57440	0	live	Ehd3	Ehd2	EH-domain containing 3	EH domain-containing protein 3|EH-domain containing protein 2	17 45.2 cM	17	NC_000083.7	74111836	74139088	plus	6		
10090	Mus musculus	18584	0	live	Pde8a	Pde8	phosphodiesterase 8A	high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	7 D3	7	NC_000073.7	80863013	80984283	plus	23		
10090	Mus musculus	67749	0	live	Mgarp	4930583H14Rik, CESP-1, HUMMR, Osap, Qsap	mitochondria localized glutamic acid rich protein	protein MGARP|corneal endothelium-specific protein 1|hypoxia up-regulated mitochondrial movement regulator protein|ovary-specific acidic protein	3 C	3	NC_000069.7	51295833	51303968	minus	4		
9606	Homo sapiens	56956	0	live	LHX9		LIM homeobox 9	LIM/homeobox protein Lhx9|LIM homeobox protein 9	1q31.3	1	NC_000001.11	197912464	197935478	plus	7	606066	
10090	Mus musculus	329547	0	live	Bpi	9230105K17Rikfd1, Bpi	bactericidal permeablility increasing protein	bactericidal permeability-increasing protein	2 H1	2	NC_000068.8	158099983	158126453	plus	15		
10116	Rattus norvegicus	290364	0	live	Itm2b	Bri, imBRI2	integral membrane protein 2B	integral membrane protein 2B|immature BRI2|transmembrane protein BRI	15q11	15	NC_051350.1	48545998	48568904	minus	6		
10090	Mus musculus	26893	0	live	Cops6	Sgn3, VIP/MOV34	COP9 signalosome subunit 6	COP9 signalosome complex subunit 6|COP9 (constitutive photomorphogenic) homolog, subunit 6|COP9 (constitutive photomorphogenic), subunit 6|COP9 complex S6|JAB1-containing signalosome subunit 6|SGN6|signalosome subunit 6	5 G2	5	NC_000071.7	138159364	138162246	plus	10		
10116	Rattus norvegicus	312689	0	live	M6pr		mannose-6-phosphate receptor, cation dependent	cation-dependent mannose-6-phosphate receptor|CD Man-6-P receptor|CD-MPR|cation-dependent mannose-6-phosphate receptor-like	4q42	4	NC_051339.1	155501080	155510219	plus	7		
10090	Mus musculus	72373	0	live	Psca	2210408B04Rik	prostate stem cell antigen	prostate stem cell antigen	15 D3	15	NC_000081.7	74586688	74588914	plus	3		
10090	Mus musculus	22673	0	live	Zfp185	P1, Znf185	zinc finger protein 185	zinc finger protein 185|LIM domain protein Zfp185|P1-A	X 37.29 cM	X	NC_000086.8	72030860	72075149	plus	20		
9823	Sus scrofa	403329	0	live	CYP11A1	SSC	cytochrome P450 family 11 subfamily A member 1	cholesterol side-chain cleavage enzyme, mitochondrial|CYPXIA1|P450 cholesterol side chain cleavage protein|cholesterol desmolase|cytochrome P-450 cholesterol side-chain cleavage enzyme|cytochrome P450 11A1|cytochrome P450(scc)|cytochrome P450, family 11, subfamily A, polypeptide 1		7	NC_010449.5	59172829	59188479	plus	10		
9606	Homo sapiens	390992	0	live	HES3	bHLHb43	hes family bHLH transcription factor 3	transcription factor HES-3|class B basic helix-loop-helix protein 43|hairy and enhancer of split 3	1p36.31	1	NC_000001.11	6244179	6245578	plus	4	609971	
10116	Rattus norvegicus	306792	0	live	S1pr3	Edg3, Edg3l, lpb3	sphingosine-1-phosphate receptor 3	sphingosine 1-phosphate receptor 3|cardiac sphingosine-1-phosphate specific receptor|endothelial differentiation, sphingolipid G-protein-coupled receptor, 3	17p14	17	NC_051352.1	13781050	13794408	minus	4		
9606	Homo sapiens	246777	0	live	SPESP1	ESP, SP-ESP	sperm equatorial segment protein 1	sperm equatorial segment protein 1|equatorial segment protein|glycosylated 38 kDa sperm protein C-7/8	15q23	15	NC_000015.10	68930525	68946811	plus	2	609399	
9913	Bos taurus	539003	0	live	CTNNB1		catenin beta 1	catenin beta-1|beta-catenin|catenin (cadherin-associated protein), beta 1, 88kDa		22	NC_037349.1	13799018	13846769	plus	19		
10090	Mus musculus	76747	0	live	Dapl1	2310032F03Rik, EEDA	death associated protein-like 1	death-associated protein-like 1|early epithelial differentiation-associated protein	2 C1.1	2	NC_000068.8	59314997	59335364	plus	4		
9913	Bos taurus	281870	0	live	INSL3	RLF	insulin like 3	insulin-like 3|insulin-like 3 (Leydig cell)|insulin-like peptide-3|ley-I-L|leydig insulin-like peptide|relaxin-like factor		7	NC_037334.1	5325752	5327331	plus	2		
